Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Returned
5572,CA-2018-151162,2018-12-05,2018-12-09,Standard Class,EA-14035,Erin Ashbrook,Corporate,Columbus,Ohio,43229.0,East,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,98.376,3,0.2,35.661300000000004,1
5572,CA-2018-151162,2018-12-05,2018-12-09,Standard Class,EA-14035,Erin Ashbrook,Corporate,Columbus,Ohio,43229.0,East,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,98.376,3,0.2,35.661300000000004,1
5572,CA-2018-151162,2018-12-05,2018-12-09,Standard Class,EA-14035,Erin Ashbrook,Corporate,Columbus,Ohio,43229.0,East,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,98.376,3,0.2,35.661300000000004,1
5573,CA-2018-151162,2018-12-05,2018-12-09,Standard Class,EA-14035,Erin Ashbrook,Corporate,Columbus,Ohio,43229.0,East,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,29.940000000000005,4,0.7,-23.952000000000005,1
5573,CA-2018-151162,2018-12-05,2018-12-09,Standard Class,EA-14035,Erin Ashbrook,Corporate,Columbus,Ohio,43229.0,East,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,29.940000000000005,4,0.7,-23.952000000000005,1
5573,CA-2018-151162,2018-12-05,2018-12-09,Standard Class,EA-14035,Erin Ashbrook,Corporate,Columbus,Ohio,43229.0,East,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,29.940000000000005,4,0.7,-23.952000000000005,1
5573,CA-2018-151162,2018-12-05,2018-12-09,Standard Class,EA-14035,Erin Ashbrook,Corporate,Columbus,Ohio,43229.0,East,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,29.940000000000005,4,0.7,-23.952000000000005,1
5573,CA-2018-151162,2018-12-05,2018-12-09,Standard Class,EA-14035,Erin Ashbrook,Corporate,Columbus,Ohio,43229.0,East,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,29.940000000000005,4,0.7,-23.952000000000005,1
5574,CA-2018-151162,2018-12-05,2018-12-09,Standard Class,EA-14035,Erin Ashbrook,Corporate,Columbus,Ohio,43229.0,East,OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",17.472,3,0.2,5.678399999999998,1
5574,CA-2018-151162,2018-12-05,2018-12-09,Standard Class,EA-14035,Erin Ashbrook,Corporate,Columbus,Ohio,43229.0,East,OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",17.472,3,0.2,5.678399999999998,1
5574,CA-2018-151162,2018-12-05,2018-12-09,Standard Class,EA-14035,Erin Ashbrook,Corporate,Columbus,Ohio,43229.0,East,OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",17.472,3,0.2,5.678399999999998,1
5574,CA-2018-151162,2018-12-05,2018-12-09,Standard Class,EA-14035,Erin Ashbrook,Corporate,Columbus,Ohio,43229.0,East,OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",17.472,3,0.2,5.678399999999998,1
5574,CA-2018-151162,2018-12-05,2018-12-09,Standard Class,EA-14035,Erin Ashbrook,Corporate,Columbus,Ohio,43229.0,East,OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",17.472,3,0.2,5.678399999999998,1
5575,CA-2018-151162,2018-12-05,2018-12-09,Standard Class,EA-14035,Erin Ashbrook,Corporate,Columbus,Ohio,43229.0,East,TEC-PH-10001870,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,36.738,1,0.4,-9.184500000000003,1
5575,CA-2018-151162,2018-12-05,2018-12-09,Standard Class,EA-14035,Erin Ashbrook,Corporate,Columbus,Ohio,43229.0,East,TEC-PH-10001870,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,36.738,1,0.4,-9.184500000000003,1
5575,CA-2018-151162,2018-12-05,2018-12-09,Standard Class,EA-14035,Erin Ashbrook,Corporate,Columbus,Ohio,43229.0,East,TEC-PH-10001870,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,36.738,1,0.4,-9.184500000000003,1
5575,CA-2018-151162,2018-12-05,2018-12-09,Standard Class,EA-14035,Erin Ashbrook,Corporate,Columbus,Ohio,43229.0,East,TEC-PH-10001870,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,36.738,1,0.4,-9.184500000000003,1
5575,CA-2018-151162,2018-12-05,2018-12-09,Standard Class,EA-14035,Erin Ashbrook,Corporate,Columbus,Ohio,43229.0,East,TEC-PH-10001870,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,36.738,1,0.4,-9.184500000000003,1
5576,CA-2018-151162,2018-12-05,2018-12-09,Standard Class,EA-14035,Erin Ashbrook,Corporate,Columbus,Ohio,43229.0,East,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,179.93999999999997,2,0.4,-44.985,1
5576,CA-2018-151162,2018-12-05,2018-12-09,Standard Class,EA-14035,Erin Ashbrook,Corporate,Columbus,Ohio,43229.0,East,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,179.93999999999997,2,0.4,-44.985,1
5576,CA-2018-151162,2018-12-05,2018-12-09,Standard Class,EA-14035,Erin Ashbrook,Corporate,Columbus,Ohio,43229.0,East,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,179.93999999999997,2,0.4,-44.985,1
5576,CA-2018-151162,2018-12-05,2018-12-09,Standard Class,EA-14035,Erin Ashbrook,Corporate,Columbus,Ohio,43229.0,East,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,179.93999999999997,2,0.4,-44.985,1
5576,CA-2018-151162,2018-12-05,2018-12-09,Standard Class,EA-14035,Erin Ashbrook,Corporate,Columbus,Ohio,43229.0,East,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,179.93999999999997,2,0.4,-44.985,1
5577,CA-2020-136686,2020-12-12,2020-12-16,Standard Class,RF-19840,Roy Französisch,Consumer,Pasadena,California,91104.0,West,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",383.64,6,0.0,122.7648,0
5578,CA-2020-136686,2020-12-12,2020-12-16,Standard Class,RF-19840,Roy Französisch,Consumer,Pasadena,California,91104.0,West,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,56.519999999999996,3,0.0,15.8256,0
5579,CA-2021-137498,2021-09-09,2021-09-14,Second Class,LC-17050,Liz Carlisle,Consumer,Los Angeles,California,90004.0,West,OFF-AR-10003829,Office Supplies,Art,Newell 35,6.56,2,0.0,1.9023999999999992,0
5580,CA-2021-137498,2021-09-09,2021-09-14,Second Class,LC-17050,Liz Carlisle,Consumer,Los Angeles,California,90004.0,West,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,243.92,5,0.2,-15.245000000000005,0
5581,CA-2021-137498,2021-09-09,2021-09-14,Second Class,LC-17050,Liz Carlisle,Consumer,Los Angeles,California,90004.0,West,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,47.52,9,0.0,22.809600000000003,0
5582,CA-2021-163818,2021-10-04,2021-10-08,Standard Class,PS-18970,Paul Stevenson,Home Office,Clinton,Maryland,20735.0,East,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,19.98,1,0.0,8.591400000000002,0
5583,CA-2020-161158,2020-05-09,2020-05-13,Standard Class,PS-18970,Paul Stevenson,Home Office,New York City,New York,10024.0,East,OFF-AR-10000462,Office Supplies,Art,Sanford Pocket Accent Highlighters,8.0,5,0.0,3.440000000000001,0
5584,CA-2018-116673,2018-12-15,2018-12-19,Second Class,JO-15280,Jas O'Carroll,Consumer,San Diego,California,92037.0,West,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,6.16,2,0.0,1.9711999999999996,0
5585,CA-2021-105333,2021-11-30,2021-12-04,Standard Class,VP-21730,Victor Preis,Home Office,New York City,New York,10011.0,East,OFF-ST-10002182,Office Supplies,Storage,"Iris 3-Drawer Stacking Bin, Black",83.56,4,0.0,1.671199999999999,0
5586,CA-2021-105333,2021-11-30,2021-12-04,Standard Class,VP-21730,Victor Preis,Home Office,New York City,New York,10011.0,East,TEC-PH-10001468,Technology,Phones,Panasonic Business Telephones KX-T7736,546.0600000000001,3,0.0,163.81799999999998,0
5587,CA-2021-105333,2021-11-30,2021-12-04,Standard Class,VP-21730,Victor Preis,Home Office,New York City,New York,10011.0,East,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,269.49,3,0.0,5.389799999999994,0
5588,CA-2019-149993,2019-03-19,2019-03-20,First Class,GA-14725,Guy Armstrong,Consumer,Lancaster,California,93534.0,West,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,10.9,5,0.0,3.5970000000000004,0
5589,CA-2018-168158,2018-07-19,2018-07-24,Standard Class,EM-14140,Eugene Moren,Home Office,Great Falls,Montana,59405.0,West,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",6.096,2,0.2,2.2098,0
5590,CA-2020-115224,2020-12-08,2020-12-11,Second Class,DB-13615,Doug Bickford,Consumer,San Francisco,California,94110.0,West,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",34.05,3,0.0,9.534000000000002,0
5591,CA-2020-115224,2020-12-08,2020-12-11,Second Class,DB-13615,Doug Bickford,Consumer,San Francisco,California,94110.0,West,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,352.38,2,0.0,81.04739999999998,0
5592,CA-2018-164742,2018-10-13,2018-10-18,Second Class,ML-17395,Marina Lichtenstein,Corporate,Lakewood,New Jersey,8701.0,East,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",245.98,2,0.0,27.057799999999986,0
5593,CA-2018-164742,2018-10-13,2018-10-18,Second Class,ML-17395,Marina Lichtenstein,Corporate,Lakewood,New Jersey,8701.0,East,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,18.94,1,0.0,9.47,0
5594,US-2021-108014,2021-11-19,2021-11-25,Standard Class,JH-15430,Jennifer Halladay,Consumer,Cleveland,Ohio,44105.0,East,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',59.91300000000001,7,0.7,-45.93329999999999,0
5595,CA-2021-160325,2021-09-24,2021-09-24,Same Day,BP-11095,Bart Pistole,Corporate,Lawrence,Massachusetts,1841.0,East,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,391.98,2,0.0,109.75440000000003,0
5596,CA-2021-160325,2021-09-24,2021-09-24,Same Day,BP-11095,Bart Pistole,Corporate,Lawrence,Massachusetts,1841.0,East,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,437.84999999999997,3,0.0,131.35499999999996,0
5597,CA-2019-159779,2019-09-25,2019-09-29,Standard Class,SB-20185,Sarah Brown,Consumer,Concord,New Hampshire,3301.0,East,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,68.62,2,0.0,32.251400000000004,0
5598,CA-2021-151176,2021-02-13,2021-02-20,Standard Class,SV-20785,Stewart Visinsky,Consumer,Baltimore,Maryland,21215.0,East,OFF-SU-10001165,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,25.02,3,0.0,6.5052,0
5599,CA-2021-151176,2021-02-13,2021-02-20,Standard Class,SV-20785,Stewart Visinsky,Consumer,Baltimore,Maryland,21215.0,East,OFF-AR-10000614,Office Supplies,Art,Barrel Sharpener,10.709999999999999,3,0.0,2.7845999999999997,0
5600,CA-2018-108903,2018-10-03,2018-10-03,Same Day,DO-13435,Denny Ordway,Consumer,Columbus,Ohio,43229.0,East,OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,55.98400000000001,2,0.2,4.1987999999999985,0
5601,CA-2018-108903,2018-10-03,2018-10-03,Same Day,DO-13435,Denny Ordway,Consumer,Columbus,Ohio,43229.0,East,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,14.480000000000002,5,0.2,4.886999999999999,0
5602,CA-2018-108903,2018-10-03,2018-10-03,Same Day,DO-13435,Denny Ordway,Consumer,Columbus,Ohio,43229.0,East,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,142.488,3,0.2,-3.5622000000000043,0
5603,CA-2020-117919,2020-08-27,2020-08-29,Second Class,TB-21355,Todd Boyes,Corporate,Houston,Texas,77041.0,Central,OFF-ST-10003572,Office Supplies,Storage,Portfile Personal File Boxes,14.16,1,0.2,1.0620000000000003,0
5604,CA-2020-117919,2020-08-27,2020-08-29,Second Class,TB-21355,Todd Boyes,Corporate,Houston,Texas,77041.0,Central,OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,79.92000000000002,5,0.2,27.972,0
5605,CA-2019-142475,2019-12-03,2019-12-07,Standard Class,BS-11380,Bill Stewart,Corporate,New York City,New York,10011.0,East,OFF-BI-10003718,Office Supplies,Binders,GBC Therma-A-Bind 250T Electric Binding System,590.352,6,0.2,206.62319999999997,0
5606,CA-2020-134516,2020-09-20,2020-09-25,Standard Class,FM-14215,Filia McAdams,Corporate,Greensboro,North Carolina,27405.0,South,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,17.088,2,0.2,1.0679999999999996,0
5607,CA-2020-134516,2020-09-20,2020-09-25,Standard Class,FM-14215,Filia McAdams,Corporate,Greensboro,North Carolina,27405.0,South,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",98.392,1,0.2,-11.069100000000006,0
5608,CA-2021-105193,2021-03-25,2021-03-31,Standard Class,JL-15835,John Lee,Consumer,New York City,New York,10024.0,East,OFF-AR-10001547,Office Supplies,Art,Newell 311,11.05,5,0.0,2.9835000000000003,0
5609,CA-2019-168634,2019-12-06,2019-12-11,Standard Class,AF-10870,Art Ferguson,Consumer,San Francisco,California,94109.0,West,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",7.78,2,0.0,2.0228,0
5610,CA-2021-117198,2021-08-31,2021-09-05,Standard Class,BG-11035,Barry Gonzalez,Consumer,Monroe,Louisiana,71203.0,South,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,659.9,2,0.0,217.76699999999994,0
5611,CA-2019-145828,2019-10-05,2019-10-07,First Class,MB-17305,Maria Bertelson,Consumer,Cincinnati,Ohio,45231.0,East,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,53.040000000000006,3,0.2,-4.640999999999998,0
5612,CA-2021-121027,2021-08-18,2021-08-22,Standard Class,HW-14935,Helen Wasserman,Corporate,Seattle,Washington,98105.0,West,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,843.9,2,0.0,371.31600000000003,0
5613,CA-2021-121027,2021-08-18,2021-08-22,Standard Class,HW-14935,Helen Wasserman,Corporate,Seattle,Washington,98105.0,West,TEC-AC-10002253,Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,1496.16,9,0.0,224.42400000000006,0
5614,CA-2020-147431,2020-02-02,2020-02-07,Standard Class,AB-10105,Adrian Barton,Consumer,New York City,New York,10011.0,East,OFF-ST-10003994,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",117.96,2,0.0,5.897999999999996,0
5615,CA-2020-158001,2020-08-23,2020-08-27,Standard Class,JP-15460,Jennifer Patt,Corporate,New York City,New York,10035.0,East,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",21.299999999999997,5,0.0,8.733,0
5616,CA-2020-158001,2020-08-23,2020-08-27,Standard Class,JP-15460,Jennifer Patt,Corporate,New York City,New York,10035.0,East,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",1040.8,5,0.0,281.0160000000001,0
5617,CA-2020-158001,2020-08-23,2020-08-27,Standard Class,JP-15460,Jennifer Patt,Corporate,New York City,New York,10035.0,East,OFF-AR-10001954,Office Supplies,Art,Newell 331,29.339999999999996,6,0.0,7.9218,0
5618,CA-2021-125745,2021-06-30,2021-07-04,Standard Class,DV-13045,Darrin Van Huff,Corporate,Memphis,Tennessee,38109.0,South,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,19.52,2,0.2,5.368000000000001,0
5619,CA-2019-101154,2019-09-18,2019-09-21,First Class,CM-12190,Charlotte Melton,Consumer,San Diego,California,92105.0,West,OFF-ST-10004186,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",443.92,4,0.0,8.8784,0
5620,US-2020-124163,2020-09-25,2020-09-30,Standard Class,SC-20695,Steve Chapman,Corporate,La Crosse,Wisconsin,54601.0,Central,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,499.95,5,0.0,174.9825,0
5621,US-2020-124163,2020-09-25,2020-09-30,Standard Class,SC-20695,Steve Chapman,Corporate,La Crosse,Wisconsin,54601.0,Central,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,3.04,1,0.0,1.0335999999999999,0
5622,US-2020-124163,2020-09-25,2020-09-30,Standard Class,SC-20695,Steve Chapman,Corporate,La Crosse,Wisconsin,54601.0,Central,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",201.96,2,0.0,50.49000000000001,0
5623,US-2020-124163,2020-09-25,2020-09-30,Standard Class,SC-20695,Steve Chapman,Corporate,La Crosse,Wisconsin,54601.0,Central,FUR-FU-10000755,Furniture,Furnishings,Eldon Expressions Mahogany Wood Desk Collection,68.64,11,0.0,17.160000000000004,0
5624,CA-2020-121748,2020-10-24,2020-10-28,Second Class,VW-21775,Victoria Wilson,Corporate,Los Angeles,California,90032.0,West,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,100.0,4,0.0,21.0,0
5625,CA-2020-121748,2020-10-24,2020-10-28,Second Class,VW-21775,Victoria Wilson,Corporate,Los Angeles,California,90032.0,West,TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),359.98,2,0.0,21.598799999999983,0
5626,CA-2018-126683,2018-09-29,2018-10-01,Second Class,PP-18955,Paul Prost,Home Office,Seattle,Washington,98115.0,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,6.16,2,0.0,2.9568,0
5627,CA-2018-126683,2018-09-29,2018-10-01,Second Class,PP-18955,Paul Prost,Home Office,Seattle,Washington,98115.0,West,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",2348.82,9,0.0,399.29939999999976,0
5628,CA-2021-148810,2021-06-26,2021-07-01,Standard Class,DR-12880,Dan Reichenbach,Corporate,Miami,Florida,33180.0,South,OFF-LA-10004689,Office Supplies,Labels,Avery 512,13.872000000000002,6,0.2,4.681800000000001,0
5629,CA-2021-148810,2021-06-26,2021-07-01,Standard Class,DR-12880,Dan Reichenbach,Corporate,Miami,Florida,33180.0,South,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,273.552,3,0.2,-13.677599999999998,0
5630,US-2020-146066,2020-08-21,2020-08-23,Second Class,RB-19465,Rick Bensley,Home Office,Philadelphia,Pennsylvania,19143.0,East,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",815.2919999999999,9,0.4,-339.7050000000001,0
5631,CA-2018-127614,2018-02-11,2018-02-15,Standard Class,NF-18385,Natalie Fritzler,Consumer,Chesapeake,Virginia,23320.0,South,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,234.45000000000002,3,0.0,103.15800000000003,0
5632,CA-2018-127614,2018-02-11,2018-02-15,Standard Class,NF-18385,Natalie Fritzler,Consumer,Chesapeake,Virginia,23320.0,South,FUR-TA-10003715,Furniture,Tables,Hon 2111 Invitation Series Corner Table,1256.22,6,0.0,75.37319999999994,0
5633,CA-2018-127614,2018-02-11,2018-02-15,Standard Class,NF-18385,Natalie Fritzler,Consumer,Chesapeake,Virginia,23320.0,South,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,17.46,2,0.0,8.206199999999999,0
5634,CA-2020-101742,2020-09-23,2020-09-28,Second Class,CR-12580,Clay Rozendal,Home Office,New York City,New York,10009.0,East,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack,10.528,7,0.2,3.6847999999999987,0
5635,CA-2019-134943,2019-12-05,2019-12-06,First Class,SU-20665,Stephanie Ulpright,Home Office,Ann Arbor,Michigan,48104.0,Central,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,152.79999999999998,5,0.0,76.39999999999999,0
5636,CA-2021-123022,2021-09-03,2021-09-08,Standard Class,SC-20050,Sample Company A,Home Office,La Mesa,California,91941.0,West,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",82.56,5,0.2,28.896,0
5637,CA-2021-123022,2021-09-03,2021-09-08,Standard Class,SC-20050,Sample Company A,Home Office,La Mesa,California,91941.0,West,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,284.96999999999997,3,0.0,85.49099999999996,0
5638,CA-2021-113208,2021-03-26,2021-04-02,Standard Class,ML-18040,Michelle Lonsdale,Corporate,Dearborn,Michigan,48126.0,Central,FUR-FU-10004245,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",60.84,3,0.0,23.1192,0
5639,CA-2018-154893,2018-12-21,2018-12-27,Standard Class,GM-14440,Gary McGarr,Consumer,San Diego,California,92024.0,West,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1325.76,6,0.2,149.1479999999999,0
5640,CA-2018-154893,2018-12-21,2018-12-27,Standard Class,GM-14440,Gary McGarr,Consumer,San Diego,California,92024.0,West,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,572.1600000000001,3,0.2,35.75999999999996,0
